Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Palau,PLW,Number of deaths ages 10-19 years,SH.DTH.1019,2,2,2,2,2,2
Palau,PLW,Number of deaths ages 15-19 years,SH.DTH.1519,2,2,2,2,2,2
Palau,PLW,Number of deaths ages 20-24 years,SH.DTH.2024,5,5,5,5,5,5
Palau,PLW,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,..
Palau,PLW,Number of deaths ages 5-9 years,SH.DTH.0509,1,1,1,1,1,0
Palau,PLW,Number of infant deaths,SH.DTH.IMRT,4,4,4,4,4,4
Palau,PLW,"Number of infant deaths, female",SH.DTH.IMRT.FE,2,2,2,2,2,2
Palau,PLW,"Number of infant deaths, male",SH.DTH.IMRT.MA,2,2,2,2,2,2
Palau,PLW,Number of neonatal deaths,SH.DTH.NMRT,3,2,2,3,3,2
Palau,PLW,Number of under-five deaths,SH.DTH.MORT,5,5,4,5,5,5
Palau,PLW,"Number of under-five deaths, female",SH.DTH.MORT.FE,2,2,2,2,2,2
Palau,PLW,"Number of under-five deaths, male",SH.DTH.MORT.MA,3,3,2,3,3,3
Palau,PLW,"Population ages 00-04, female",SP.POP.0004.FE,560,557,557,568,594,617
Palau,PLW,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.72102644043408,6.64321068638559,6.60377358490566,6.69537517697027,6.95754026354319,7.17817462625792
Palau,PLW,"Population ages 00-04, male",SP.POP.0004.MA,649,646,641,641,647,659
Palau,PLW,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.86974456607964,6.85468907384827,6.81226420107338,6.82217606646429,6.89839002025802,7.02820881992215
Palau,PLW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.602450264134,20.5938482263134,20.575785608163,20.6275014693946,20.7629838417102,20.8852659692856
Palau,PLW,"Population ages 0-14, female",SP.POP.0014.FE.IN,1753,1755,1757,1765,1781,1795
Palau,PLW,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,21.0264404340788,20.9314807084501,20.8496499347336,20.829400660689,20.8667642752562,20.8888371822465
Palau,PLW,"Population ages 0-14, male",SP.POP.0014.MA.IN,1912,1914,1913,1920,1938,1958
Palau,PLW,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,20.2284626368396,20.2936966548269,20.3305170306605,20.4452255418863,20.6685147670327,20.881992214579
Palau,PLW,"Population ages 0-14, total",SP.POP.0014.TO,3666,3669,3670,3685,3720,3754
Palau,PLW,"Population ages 05-09, female",SP.POP.0509.FE,611,610,603,593,577,564
Palau,PLW,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,7.33257389531747,7.27532947701115,7.15557137771449,6.99032562529495,6.76427525622255,6.56157291606073
Palau,PLW,"Population ages 05-09, male",SP.POP.0509.MA,630,634,640,650,661,665
Palau,PLW,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.66349357448834,6.72215448231989,6.8069504224454,6.91803802524365,7.04765966520951,7.09219858156028
Palau,PLW,"Population ages 10-14, female",SP.POP.1014.FE,581,588,598,605,610,614
Palau,PLW,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,6.97284009832724,7.01294054505337,7.09030497211345,7.14369985842378,7.14494875549048,7.14908963992787
Palau,PLW,"Population ages 10-14, male",SP.POP.1014.MA,633,633,631,630,631,634
Palau,PLW,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.69522449627162,6.71685309865875,6.71130240714172,6.70501145017841,6.7224650815652,6.76158481309657
Palau,PLW,"Population ages 15-19, female",SP.POP.1519.FE,591,589,585,584,584,583
Palau,PLW,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.08675580070748,7.03083069950504,6.94197223211107,6.89004247286456,6.84626647144949,6.78843580943517
Palau,PLW,"Population ages 15-19, male",SP.POP.1519.MA,647,639,637,639,637,635
Palau,PLW,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.84330213126025,6.77516831893124,6.77506775067751,6.80087340895777,6.79176884529267,6.77224977336959
Palau,PLW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.0242778464651,71.7164346654692,71.3845205057046,70.9647625178426,70.4462367091787,69.9616069441353
Palau,PLW,"Population ages 15-64, female",SP.POP.1564.FE.IN,5833,5843,5849,5851,5855,5861
Palau,PLW,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,69.9502368247497,69.6940783588765,69.4078557019105,69.0361019348749,68.5856515373353,68.1926589494503
Palau,PLW,"Population ages 15-64, male",SP.POP.1564.MA.IN,6982,6933,6883,6826,6766,6712
Palau,PLW,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,73.8537204505791,73.5142872289668,73.1547903714331,72.7059700697662,72.1398869815545,71.5832133525303
Palau,PLW,"Population ages 15-64, total",SP.POP.1564.TO,12816,12777,12733,12677,12621,12573
Palau,PLW,"Population ages 20-24, female",SP.POP.2024.FE,532,553,576,597,615,624
Palau,PLW,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.38527489657653,6.59550360784782,6.82923934970927,7.0375176970269,7.20351390922401,7.25961258798208
Palau,PLW,"Population ages 20-24, male",SP.POP.2024.MA,693,683,674,665,658,653
Palau,PLW,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.32984293193717,7.24699146477231,7.1682873691482,7.08313362091921,7.02100437146817,6.96421905828401
Palau,PLW,"Population ages 25-29, female",SP.POP.2529.FE,532,523,516,513,518,532
Palau,PLW,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.38527489657653,6.23770051881448,6.12317550729797,6.04648419065597,6.07320644216691,6.19510208830202
Palau,PLW,"Population ages 25-29, male",SP.POP.2529.MA,676,663,653,645,639,635
Palau,PLW,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.15003437516526,7.02963473466575,6.93979488814496,6.86478138147734,6.81309308028574,6.77224977336959
Palau,PLW,"Population ages 30-34, female",SP.POP.3034.FE,579,574,568,561,549,536
Palau,PLW,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.94286228191139,6.85192915498837,6.74023970570784,6.61278905143936,6.43045387994144,6.2358210691641
Palau,PLW,"Population ages 30-34, male",SP.POP.3034.MA,750,726,701,674,646,628
Palau,PLW,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.93801893278333,7.70291045962996,7.45523141505925,7.17366991532194,6.89305896150975,6.69759505145843
Palau,PLW,"Population ages 35-39, female",SP.POP.3539.FE,618,609,599,591,582,576
Palau,PLW,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.41651178128185,7.26936609219393,7.11403821051382,6.97262859839547,6.81698389458272,6.70699784771101
Palau,PLW,"Population ages 35-39, male",SP.POP.3539.MA,806,791,776,762,745,725
Palau,PLW,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.52504098577397,8.39209033557759,8.24698443062862,8.11098684560899,7.94327753491843,7.72676371780515
Palau,PLW,"Population ages 40-44, female",SP.POP.4044.FE,654,643,637,631,626,620
Palau,PLW,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.84219677438696,7.66891287494782,7.55903643052095,7.45044832468145,7.33821376281113,7.21307660985399
Palau,PLW,"Population ages 40-44, male",SP.POP.4044.MA,859,842,826,809,785,769
Palau,PLW,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,9.09090909090909,8.93283146901341,8.78367607205484,8.6115992970123,8.36976223477983,8.19602196981816
Palau,PLW,"Population ages 45-49, female",SP.POP.4549.FE,723,702,677,655,636,621
Palau,PLW,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,8.67558007074765,8.37259228338005,8.03370119852854,7.72770174610665,7.45534407027818,7.22471060438601
Palau,PLW,"Population ages 45-49, male",SP.POP.4549.MA,807,809,808,806,805,798
Palau,PLW,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,8.53561795970173,8.58294014737847,8.59238004144747,8.57964531075252,8.57767352596226,8.51063829787234
Palau,PLW,"Population ages 50-54, female",SP.POP.5054.FE,652,668,682,689,690,686
Palau,PLW,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.81821452125427,7.97304550062616,8.09896760412958,8.12883435582822,8.08784773060029,7.98092024896748
Palau,PLW,"Population ages 50-54, male",SP.POP.5054.MA,705,716,726,734,740,744
Palau,PLW,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,7.46205510603416,7.59688278640725,7.71560656783038,7.81274964051766,7.88996694743576,7.92939796299259
Palau,PLW,"Population ages 55-59, female",SP.POP.5559.FE,529,546,562,573,582,596
Palau,PLW,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.34330595359434,6.5120162204067,6.66903999050671,6.76616328456819,6.82284040995608,6.93967773835146
Palau,PLW,"Population ages 55-59, male",SP.POP.5559.MA,597,602,605,606,610,619
Palau,PLW,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.31445343487228,6.38816731166835,6.42967213985865,6.45470522447675,6.50389167288624,6.60161040900123
Palau,PLW,"Population ages 60-64, female",SP.POP.6064.FE,421,434,447,458,470,485
Palau,PLW,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.05425984771269,5.18218140616614,5.29844547288478,5.40349221330816,5.51098096632504,5.64830434529696
Palau,PLW,"Population ages 60-64, male",SP.POP.6064.MA,441,459,475,490,500,508
Palau,PLW,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.66444550214184,4.86667020092244,5.04808969658324,5.21382542472173,5.33638980701567,5.41246733855916
Palau,PLW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.37327188940092,7.68971710821733,8.03969388613237,8.40773601276274,8.79077944911115,9.15312708657912
Palau,PLW,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,752,786,821,859,900,938
Palau,PLW,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.02332274117153,9.37444093267339,9.74249436335588,10.1344974044361,10.5475841874085,10.9185038683032
Palau,PLW,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,559,584,613,643,674,707
Palau,PLW,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,5.91781691258131,6.19201611620633,6.51469259790637,6.84880438834745,7.19159825141273,7.53479443289074
Palau,PLW,"Population ages 65 and above, total",SP.POP.65UP.TO,1312,1370,1434,1502,1575,1645
Palau,PLW,"Population ages 65-69, female",SP.POP.6569.FE,282,300,321,347,373,390
Palau,PLW,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.38749325499131,3.57803089033335,3.81511807286104,4.09391222274658,4.36896046852123,4.54307486475481
Palau,PLW,"Population ages 65-69, male",SP.POP.6569.MA,275,289,305,322,336,351
Palau,PLW,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.9086678301338,3.06419975613635,3.24671874169722,3.42972785855035,3.5824714788357,3.73806857569455
Palau,PLW,"Population ages 70-74, female",SP.POP.7074.FE,228,233,231,229,232,242
Palau,PLW,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.7399724204089,2.77893732482557,2.74118903524386,2.69584709768759,2.72327964860908,2.82124367401547
Palau,PLW,"Population ages 70-74, male",SP.POP.7074.MA,154,161,168,178,190,200
Palau,PLW,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.62885398487493,1.71234692254678,1.79074339763005,1.89593651808063,2.02580232434161,2.1329920546046
Palau,PLW,"Population ages 75-79, female",SP.POP.7579.FE,139,146,156,164,168,173
Palau,PLW,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.66676659272139,1.7413083666289,1.85119259522962,1.93487494100991,1.97364568081991,2.0126810540399
Palau,PLW,"Population ages 75-79, male",SP.POP.7579.MA,80,82,85,89,94,99
Palau,PLW,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.846157914220741,0.869426920426231,0.903342366757001,0.942642594663684,0.996907985926005,1.05583106702928
Palau,PLW,"Population ages 80 and above, female",SP.POP.80UP.FE,102,107,113,120,126,132
Palau,PLW,"Population ages 80 and above, male",SP.POP.80UP.MA,50,51,54,55,55,57
Palau,PLW,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.534137183351843,0.546042517096962,0.573888091822095,0.580497417052777,0.586416462309415,0.60790273556231
Palau,PLW,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,1.22909047304994,1.27616435088556,1.33499466002136,1.40986314299198,1.48169838945827,1.54150427549299
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.0112391121219639,0.123560813249084,0.117802162109984,0.151256296169056,0.290665380719677,0.312082286285984
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,8339,8384,8427,8476,8537,8595
Palau,PLW,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,46.8641114982578,47.0588235294118,47.2444917867354,47.4473802060009,47.6501451216789,47.8243935010016
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,9454,9431,9409,9389,9379,9377
Palau,PLW,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,53.1302686298752,52.9355635383925,52.7499018893312,52.5582176444245,52.349854878321,52.1756064989984
Palau,PLW,"Population, total",SP.POP.TOTL,17794,17816,17837,17864,17916,17972
Palau,PLW,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,2,2,1.9,1.9,1.8,1.8
Palau,PLW,"Probability of dying among adolescents ages 10-19 years (per 1,000)",SH.DYN.1019,9.7,9.6,9.5,9.5,9.4,9.2
Palau,PLW,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,7.7,7.7,7.6,7.6,7.5,7.4
Palau,PLW,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.3,2.2,2.2,2.1,2,2
Palau,PLW,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,19,19.6,20.2,20.8,21.1,21.2
Palau,PLW,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,..,..,..,..,..,..
Palau,PLW,Rural population,SP.RUR.TOTL,3886,3781,3681,3585,3499,3417
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,21.841,21.225,20.635,20.07,19.53,19.012
Palau,PLW,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.91639789198496,-2.73918260464526,-2.68040705119117,-2.64259803453004,-2.42812606660327,-2.37142402523962
Palau,PLW,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.079,1.078,1.078,1.077,1.078,1.077
Palau,PLW,Urban population,SP.URB.TOTL,13908,14035,14156,14279,14417,14555
Palau,PLW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.159,78.775,79.365,79.93,80.47,80.988
Palau,PLW,Urban population growth (annual %),SP.URB.GROW,0.815800647636551,0.908999566823076,0.858435266937116,0.86513639649412,0.961813938160846,0.952651136781979
Panama,PAN,Age dependency ratio (% of working-age population),SP.POP.DPND,54.7129378536375,54.5753123208817,54.4341448039139,54.2963055983719,54.1292862730018,53.9468821102902
Panama,PAN,"Age dependency ratio, old",SP.POP.DPND.OL,11.3228895916025,11.6059249692776,11.9021424391774,12.2172596060703,12.5522742865133,12.8757486473533
Panama,PAN,"Age dependency ratio, young",SP.POP.DPND.YG,43.390048262035,42.9693873516041,42.5320023647365,42.0790459923016,41.5770119864884,41.071133462937
Panama,PAN,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,38256.5,38165.5,38040,37833,37396.5,37084.5
Panama,PAN,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,40296,40301,40234.5,39998.5,39483,39099
Panama,PAN,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,38162,38216,38136,38016,37810,37360.5
Panama,PAN,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,40105,40233,40246.5,40185,39950.5,39423.5
Panama,PAN,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,38100,38155,38217.5,38141.5,38021.5,37801
Panama,PAN,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,39965.5,40092,40226,40243,40181,39933
Panama,PAN,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,37852.5,38116.5,38178.5,38244,38167.5,38030
Panama,PAN,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,39643.5,39979,40110.5,40246.5,40262.5,40181
Panama,PAN,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,37217.5,37870.5,38139.5,38203.5,38268,38179
Panama,PAN,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,38940,39655.5,39996,40130,40264.5,40265.5
Panama,PAN,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,36704,37233,37890.5,38161.5,38225,38280
Panama,PAN,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,38384.5,38949.5,39669,40011,40143.5,40267.5
Panama,PAN,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,36448,36717,37250,37909.5,38179.5,38235.5
Panama,PAN,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,38103,38392.5,38962,39682,40021,40146
Panama,PAN,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,36089.5,36460.5,36733,37267.5,37926,38189.5
Panama,PAN,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,37727.5,38110.5,38404,38974,39691.5,40024
Panama,PAN,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,35643.5,36101,36474.5,36748.5,37282,37934
Panama,PAN,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,37281,37735,38120.5,38415,38983.5,39694.5
Panama,PAN,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,35379,35653,36113.5,36488.5,36761.5,37289
Panama,PAN,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,37016,37289,37745,38131,38423.5,38985
Panama,PAN,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,35250,35388,35664,36125.5,36499.5,36766.5
Panama,PAN,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,36882,37023,37298,37754.5,38138.5,38424
Panama,PAN,"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,34822,35258,35399,35676.5,36137.5,36505.5
Panama,PAN,"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,36435.5,36888,37031,37306.5,37761,38138.5
Panama,PAN,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,34322,34833.5,35272,35414,35691.5,36146
Panama,PAN,"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,35909.5,36442.5,36897,37041.5,37315,37761.5
Panama,PAN,"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,34061.5,34339.5,34855.5,35296,35437,35705.5
Panama,PAN,"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,35629,35920.5,36457,36912.5,37054,37318
Panama,PAN,"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,33816,34090,34374,34893,35333,35461.5
Panama,PAN,"Age population, age 14, male, interpolated",SP.POP.AG14.MA.IN,35347,35647.5,35943.5,36481.5,36934,37063.5
Panama,PAN,"Age population, age 15, female, interpolated",SP.POP.AG15.FE.IN,33577.5,33861.5,34144,34431.5,34949.5,35372
Panama,PAN,"Age population, age 15, male, interpolated",SP.POP.AG15.MA.IN,35066,35375,35683,35981,36515.5,36952
Panama,PAN,"Age population, age 16, female, interpolated",SP.POP.AG16.FE.IN,33344.5,33643.5,33939,34226.5,34513,35007
Panama,PAN,"Age population, age 16, male, interpolated",SP.POP.AG16.MA.IN,34785,35108,35426.5,35737.5,36031.5,36544
Panama,PAN,"Age population, age 17, female, interpolated",SP.POP.AG17.FE.IN,33080,33434,33747.5,34050,34335.5,34590
